time,X_value,Y_value,Z_value
7.128,-0.71475,1.00779,1.28391
7.128,0.60490,0.06955,0.27586
7.139,0.51926,-0.29972,-0.69177
7.147,0.84023,0.33806,0.08068
7.165,-0.60639,-0.26659,-1.55590
7.165,-0.60639,-0.26659,-1.55590
7.175,-1.29299,-0.34052,-0.49543
7.190,0.52860,-0.10129,0.53560
7.198,-1.03062,-0.63972,-0.25591
7.215,-0.11239,-0.13885,-0.13544
7.217,-0.67671,-0.05548,0.04156
7.245,-0.34622,0.16571,0.20022
7.245,0.59069,-0.75462,-4.16322
7.262,0.78191,1.38528,3.65110
7.265,-0.03255,-0.78373,-0.58632
7.286,0.43372,-0.84865,-0.43324
7.286,0.43372,-0.84865,-0.43324
7.296,-0.70366,-0.93954,-0.35571
7.310,-1.15935,-1.33361,0.67158
7.317,-0.73347,-0.97010,-2.58779
7.333,0.53488,-0.19220,-0.95383
7.338,0.80504,-0.64805,-0.39266
7.371,0.76175,-0.64180,-0.38680
7.371,-0.33326,-0.50539,-1.68330
7.380,-1.45200,1.33090,-1.13216
7.386,-0.09511,0.69720,0.00251
7.404,0.01848,0.58932,0.72629
7.415,0.27424,-0.13642,-0.92843
7.429,0.60782,0.64154,1.53218
7.441,0.56563,-0.47177,0.25230
7.453,0.61328,-0.30720,0.87375
7.460,-0.48483,-1.14399,-0.37424
7.488,0.00538,-0.83163,-0.10868
7.489,0.35837,-0.61140,1.43051
7.547,1.17231,-0.84084,0.05255
7.548,-0.76553,0.67644,1.27063
7.549,-1.70561,-0.19993,-0.76203
7.550,-1.70561,-0.19993,-0.76203
7.550,-1.65895,-1.11657,-2.41482
7.551,-2.54518,-1.17637,-1.31347
7.558,-1.12743,0.34116,-0.17852
7.573,-0.43690,1.25504,3.30632
7.582,1.03977,-0.42369,-3.21774
7.596,0.63587,0.93269,-3.03752
7.616,-1.47572,2.94209,0.14391
7.623,-0.54455,3.35615,4.60985
7.627,-0.91181,-0.84145,-3.80325
7.665,-0.11531,0.28656,-1.96088
7.665,-0.60388,0.17671,2.25925
7.670,-0.53967,0.12221,2.25050
7.677,-1.52297,-1.01865,-2.65597
7.694,1.16963,-0.18433,0.45836
7.697,1.75276,-2.07952,-2.30094
7.715,1.60182,-0.54784,-0.44352
7.725,-0.82385,0.56521,0.18658
7.743,-0.94272,-0.90038,-0.40932
7.758,-1.51205,0.46791,1.08693
7.764,-1.26834,0.40365,-0.34503
7.777,-1.32613,0.31715,1.89755
7.790,-0.53321,0.63622,1.94213
7.798,-0.38806,0.47057,-0.00380
7.812,-0.81784,-0.65551,-0.72455
7.819,0.38740,-1.35433,-2.15180
7.838,0.99820,0.44603,0.55193
7.847,-0.10466,-0.24658,-1.34922
7.863,-0.63859,0.25448,-1.38176
7.871,-0.17235,0.43842,-1.84802
7.913,0.05306,0.64188,0.52991
7.913,-0.38372,1.12693,0.40742
7.913,-0.09277,0.48758,-1.35105
7.916,0.60850,-0.18426,0.14339
7.945,0.65518,0.23535,0.95625
7.945,0.65518,0.23535,0.95625
7.945,-0.70390,0.61548,1.86028
7.962,-1.00069,-0.89810,-3.22969
7.969,-0.00152,-0.17260,-0.68849
7.988,-0.11999,0.55626,-0.53731
8.000,-1.16617,-1.00211,0.13655
8.011,-0.39069,-0.28113,2.57908
8.035,0.26680,-0.46674,1.97931
8.035,-0.14652,-1.50442,-2.88791
8.045,-1.11321,-0.24930,0.15932
8.061,2.46797,-0.53606,-1.11795
8.067,2.09498,0.29765,2.88642
8.085,1.69275,-1.36466,-1.62009
8.085,1.69275,-1.36466,-1.62009
8.098,-0.79325,0.69024,1.53904
8.111,-1.66582,-0.93489,-1.36108
8.117,-0.76183,-0.16112,-0.44249
8.141,0.41095,0.12215,0.04986
8.141,0.41095,0.12215,0.04986
8.143,-1.03177,0.71477,-0.31436
8.165,0.00790,0.12094,1.96140
8.166,0.00790,0.12094,1.96140
8.168,-2.29961,-1.12893,-1.81286
8.183,-0.71464,1.27908,-0.90102
8.188,-0.52953,1.89358,0.41944
8.209,0.56451,-0.24988,-1.82769
8.216,0.62829,-0.26414,-1.82959
8.231,-0.37337,-0.07040,-0.73338
8.238,0.89897,1.10845,-0.03430
8.260,1.86160,-0.44258,0.17097
8.260,1.86160,-0.44258,0.17097
8.278,1.97679,-0.38076,0.79438
8.285,-0.20336,-0.55488,0.37932
8.286,-0.20336,-0.55488,0.37932
8.313,-0.71902,0.49626,1.67755
8.314,0.15835,-1.26073,-3.53649
8.316,-1.55783,-0.75042,0.40387
8.333,-0.63754,-0.54793,-0.36256
8.341,0.44472,-0.64116,2.83109
8.358,0.66715,-1.85892,-4.49209
8.366,1.32175,-0.39283,-5.14188
8.382,1.01196,3.36962,1.90460
8.388,0.29255,0.51725,0.30573
8.410,0.99583,-0.34248,-0.81828
8.415,0.98770,-3.15618,-2.64790
8.430,0.19098,0.35366,2.45996
8.436,-2.06273,0.25118,0.51533
8.457,-1.36876,-1.80604,-4.43735
8.457,-1.36876,-1.80604,-4.43735
8.467,1.75866,-0.95593,-2.46009
8.483,2.04583,-1.48765,-3.21377
8.489,2.20993,1.11901,2.97647
8.505,0.50159,-0.83820,-4.13572
8.508,-1.69967,1.85962,1.48873
8.530,-1.58277,0.25638,-0.36872
8.542,-0.08691,1.89465,4.47123
8.561,-2.46475,-0.91520,-3.09651
8.561,-1.20996,0.37319,-0.04244
8.576,0.69838,0.94530,1.18213
8.576,0.69838,0.94530,1.18213
8.584,3.03410,0.98484,3.37916
8.601,1.11546,-0.50467,0.36033
8.601,1.11546,-0.50467,0.36033
8.610,-0.95657,-1.77409,-2.96599
8.629,-0.31762,1.58684,-0.25333
8.637,0.16227,-0.11590,-1.93334
8.653,0.26520,1.26477,1.17627
8.670,-0.81739,-0.73135,-0.36021
8.708,-0.33936,0.63031,-0.93399
8.708,0.39362,1.64027,1.71202
8.708,1.41808,0.97218,1.36911
8.709,-0.38773,-0.44915,-0.37411
8.727,-0.05063,0.31134,-0.67773
8.727,-0.05063,0.31134,-0.67773
8.736,-0.16665,1.56844,0.51970
8.753,-2.47501,-1.05280,-2.07065
8.758,0.44182,0.86827,1.21413
8.778,0.40358,0.13777,1.11769
8.778,0.40358,0.13777,1.11769
8.784,1.24985,-0.12146,0.17753
8.821,0.19824,-1.45987,-0.81479
8.821,1.03195,1.12482,3.23965
8.823,-0.40475,-1.20309,0.56019
8.832,0.67063,-0.26605,-0.23647
8.844,-0.89921,-0.06875,-0.53994
8.848,-1.26387,-0.07702,-1.01084
8.868,0.21224,0.39580,-0.14483
8.877,0.25793,-1.00009,-2.51054
8.892,0.41074,0.88908,-0.45236
8.901,-0.11205,0.20206,-1.48567
8.929,-1.58260,0.87523,0.25278
8.930,-1.58452,0.11079,-0.06512
8.967,-1.11098,1.39505,2.38820
8.967,-0.02065,-0.05496,-1.11673
8.967,-0.88091,0.43842,3.14987
8.967,-0.88091,0.43842,3.14987
8.976,0.32208,-0.77356,-0.28000
8.993,2.28874,-0.37145,0.60821
8.998,0.93993,-1.34121,1.02815
9.018,0.69532,-2.49809,-2.59028
9.018,0.69532,-2.49809,-2.59028
9.024,-0.07153,-0.72481,-2.93502
9.043,0.79170,-1.04285,-5.81682
9.052,0.79170,-1.04285,-5.81682
9.053,-0.60911,0.49811,2.67504
9.070,-1.38765,-1.93342,-3.22772
9.070,-1.21144,-0.55003,0.55900
9.086,0.12984,0.31313,4.62403
9.096,2.29577,1.21500,-1.04752
9.112,1.51331,3.30459,1.27718
9.118,1.00362,0.54544,-2.48890
9.139,1.51526,3.92057,4.05023
9.139,1.51526,3.92057,4.05023
9.145,2.08914,-2.93847,-2.53769
9.163,-0.05715,1.14149,6.86147
9.164,-0.05715,1.14149,6.86147
9.177,-1.84304,-1.36795,0.98564
9.212,-1.35028,0.34792,2.29961
9.212,-2.31491,-1.31151,-2.14202
9.212,0.02738,-1.54008,-1.54522
9.212,1.49053,0.03752,-0.40865
9.226,1.47486,-0.46302,-1.65110
9.230,0.76439,-1.04336,-2.17099
9.248,-1.30233,-0.02511,0.70345
9.260,-1.36238,1.12694,2.09190
9.271,-1.07549,0.12211,-1.94395
9.280,-0.08995,1.17637,-0.46273
9.305,-0.62689,1.12855,3.42599
9.307,-1.49657,0.72503,-1.29409
9.343,0.89912,0.79896,1.47088
9.345,1.58585,-0.26574,-1.39334
9.345,-0.66407,-0.93509,-0.41802
9.348,-1.47808,0.60883,-0.13039
9.365,-0.72577,1.58358,1.36302
9.378,-0.04845,-0.32466,-1.20113
9.393,-0.27211,0.50610,0.70573
9.400,-0.93815,-0.44833,-0.05315
9.432,-0.93896,-0.53483,-0.07900
9.433,-0.93896,-0.53483,-0.07900
9.433,-1.62695,-1.02697,-3.14078
9.496,-1.58634,-0.98056,-3.14300
9.496,-0.26007,0.19677,0.82973
9.496,-0.36567,-0.05673,-0.80453
9.496,-1.50112,-0.05191,-0.75892
9.496,-2.43021,-0.14136,0.62857
9.496,0.37947,-1.19495,-0.57188
9.514,1.92240,0.26297,2.42053
9.518,-0.20417,-2.17993,-3.28133
9.539,0.51903,1.08967,1.41622
9.539,0.51903,1.08967,1.41622
9.553,1.33919,-1.19497,-2.31484
9.575,0.17927,1.01151,2.81131
9.576,-0.80046,0.50819,-0.21223
9.586,-0.89530,-0.69600,-3.59041
9.590,-0.18041,-0.20560,-0.72847
9.607,-0.18051,-0.18695,-0.72785
9.617,0.20504,2.99975,5.58229
9.634,-1.05126,-1.20547,-5.73661
9.639,-1.20625,-0.47215,-1.65872
9.657,-0.14277,-0.62348,-0.51191
9.657,-0.14277,-0.62348,-0.51191
9.671,0.98389,2.38607,5.46292
9.687,0.53404,-0.65534,-2.20153
9.707,0.65595,0.34125,3.22479
9.707,0.82060,-0.43159,2.03878
9.709,0.58040,-1.49195,-1.29837
9.727,1.09418,-0.86352,0.70308
9.736,0.98478,-0.57637,0.80568
9.756,-0.21859,-0.65139,-2.94219
9.759,-1.96316,-1.21257,-3.39349
9.780,-3.75312,-0.05990,-1.97040
9.780,-3.75312,-0.05990,-1.97040
9.790,-1.79750,2.77233,4.69424
9.805,1.09805,0.09789,-0.99849
9.821,3.31897,2.69466,-0.47497
9.847,2.47033,-2.51973,-4.97005
9.847,0.97237,2.82202,3.94559
9.847,-0.48080,2.99022,-0.26766
9.857,-2.09811,-2.26462,-0.76276
9.872,-1.35187,-0.59787,2.19736
9.878,-0.53135,1.01757,4.09264
9.896,0.24483,0.36946,0.67801
9.896,0.24483,0.36946,0.67801
9.909,-0.35488,-1.21098,-2.38082
9.923,0.21987,-0.32989,0.63666
9.930,1.18905,0.44210,-0.06143
9.953,2.67349,-0.78506,-0.25843
9.953,0.55341,-0.32593,1.75276
9.985,-0.94971,-1.46157,-2.02676
9.985,-1.39266,0.28985,2.93651
9.996,-0.56709,-1.55652,0.09609
10.000,-0.14827,0.37307,0.91464
10.017,-0.74049,0.25939,1.22952
10.027,0.79707,-0.10932,-2.13107
10.044,2.13666,0.15295,-0.25998
10.052,0.99463,-1.17561,-0.35354
10.071,-0.25880,-0.08370,-0.05021
10.071,-0.15041,-0.10182,-1.24264
10.115,-1.62061,0.36552,0.01392
10.115,-0.67171,-0.66368,-1.13537
10.115,-0.85177,0.03448,-0.16507
10.118,0.34877,-1.44697,-0.87914
10.137,1.50379,-0.72175,-2.92392
10.152,2.77921,1.72744,0.74611
10.164,1.74516,-1.20635,-4.08087
10.171,-1.10257,1.56520,3.83767
10.193,-2.13056,-2.47517,-5.44354
10.196,-0.66918,1.25525,5.20441
10.218,-0.63548,1.23958,5.20204
10.218,-0.24730,-1.38622,-1.68197
10.233,0.98216,1.49081,2.35210
10.238,2.41336,-0.26342,-0.02598
10.257,1.93117,1.07137,2.18251
10.267,-0.14730,-0.16729,-1.15402
10.284,-1.14438,0.82204,3.39715
10.291,-1.46584,-1.62388,-2.85587
10.307,-1.23833,0.64114,0.41774
10.311,-0.71260,0.30233,-0.01869
10.329,-1.10341,-0.02820,-1.29537
10.341,-0.64306,-1.67380,-9.01428
10.354,0.97768,2.64651,3.59828
10.383,2.59833,1.97090,4.01997
10.383,1.46126,-0.63564,-3.49889
10.389,-1.93118,-1.28569,0.20977
10.401,-1.16926,-0.65116,-0.97433
10.415,1.80840,3.31841,4.35997
10.425,2.14669,-1.22139,-2.06688
10.430,2.71500,-0.42606,-2.58972
10.449,1.37113,1.42854,3.18717
10.459,-1.97448,-0.77596,-1.47749
10.485,-2.26163,0.56865,1.09665
10.485,-1.06503,0.43362,1.14330
10.508,-0.35517,-1.50724,-1.41016
10.508,-0.29335,-1.15841,-2.06390
10.524,-0.51552,1.31819,1.26023
10.535,1.25212,-0.75681,-4.38131
10.549,2.57098,1.02128,2.33690
10.549,2.57098,1.02128,2.33690
10.557,1.13275,-0.27756,2.61575
10.577,-0.09657,-2.09649,-2.47644
10.577,-0.09657,-2.09649,-2.47644
10.581,-0.91609,-1.84539,-3.03171
10.596,-1.99012,-2.30696,-0.71892
10.606,-2.84508,0.21931,2.48579
10.620,-0.36227,1.66167,-0.64628
10.621,1.12610,0.61135,-1.71326
10.638,2.71260,-0.57854,-1.55408
10.647,0.13884,-0.43266,0.83068
10.662,-1.60734,0.70996,2.33650
10.673,-0.82720,1.51386,2.13164
10.687,0.07968,-0.63142,0.37304
10.700,0.48038,0.83402,2.30326
10.716,-0.39233,-0.42694,-1.23592
10.722,1.03502,-1.15909,-1.61247
10.752,0.98139,-0.06253,1.26459
10.752,0.98139,-0.06253,1.26459
10.753,-0.42626,-1.79649,-2.58298
10.802,-1.05223,0.74257,0.88650
10.802,0.47657,0.65436,-0.02337
10.803,-0.19073,-1.81180,-4.95168
10.803,-0.19073,-1.81180,-4.95168
10.803,-0.32738,1.66834,-0.90135
10.816,-1.02693,0.53796,-2.57883
10.816,-1.02693,0.53796,-2.57883
10.819,-0.33213,1.28627,2.00685
10.837,0.39292,0.12613,-0.13289
10.844,0.63473,-0.11674,3.56916
10.860,-0.21827,-1.85152,-3.86583
10.861,-1.01906,0.19969,1.04112
10.886,-1.00884,-0.41801,1.70516
10.888,0.53033,-1.67901,-0.77812
10.920,0.16113,-1.65425,-3.68388
10.923,1.10488,1.21800,3.47435
10.928,0.80378,-0.44140,-2.61089
10.937,1.17207,1.70138,4.18986
10.955,1.13123,-2.21382,-10.62196
10.959,0.18198,4.04312,8.26797
10.978,-0.54343,-4.06696,-8.36227
10.978,-0.54343,-4.06696,-8.36227
10.991,0.52853,2.84234,2.88514
11.003,-0.78153,0.78441,-0.53892
11.023,-0.07509,2.95390,7.76641
11.067,0.03438,-0.80283,-4.09854
11.067,0.03438,-0.80283,-4.09854
11.068,-0.25049,0.83787,-1.45697
11.072,0.59908,2.09727,8.32686
11.072,0.59908,2.09727,8.32686
11.073,0.21212,-1.01034,-2.27360
11.076,0.67186,1.65275,5.04174
11.083,0.43126,-1.39266,-2.69098
11.101,1.06376,0.03089,-0.37358
11.105,1.60548,0.06776,0.71510
11.119,0.22237,-1.08445,-1.93524
11.129,-0.77834,0.95854,-0.24855
11.146,-1.62742,-0.81734,-1.79531
11.152,-2.02389,-0.05288,2.48672
11.192,-0.92072,-0.13326,-1.64539
11.192,0.91808,-0.29842,-2.15386
11.194,0.74935,-2.00671,-3.18718
11.200,0.12331,1.46890,2.78740
11.219,-0.57311,1.58156,0.15219
11.219,-0.57311,1.58156,0.15219
11.228,0.13238,0.43428,1.20091
11.248,-0.92973,-0.75041,1.75379
11.250,-0.44153,-0.76152,0.89648
11.274,-0.42647,1.77581,3.63937
11.274,-0.42647,1.77581,3.63937
11.293,0.42002,-0.48096,-0.23317
11.293,-0.55547,0.02800,1.99292
11.300,-0.14103,0.15117,-2.17775
11.317,0.53986,0.73066,-0.59195
11.321,1.48172,0.37447,0.39517
11.338,-0.16113,-1.18960,-2.00983
11.349,-1.87540,0.27575,2.89069
11.362,-1.58096,-0.19159,-3.84033
11.369,0.26514,1.68799,1.45461
11.404,0.64965,-1.02927,-3.04056
11.404,0.64965,-1.02927,-3.04056
11.405,-0.52119,2.38402,1.16171
11.432,-0.27238,-2.18868,-7.67718
11.432,0.83621,1.90603,4.30778
11.438,0.68433,-1.95746,-4.60612
11.448,1.98276,2.25135,3.65846
11.469,-1.18106,-0.11239,-0.29047
11.470,-1.46333,-0.18148,-0.94796
11.488,-0.25740,1.07421,0.17357
11.498,0.16529,-0.43435,1.36639
11.514,0.80129,-0.41053,0.98876
11.519,-0.57476,1.02999,1.62302
11.545,-0.39369,-0.45097,0.66743
11.546,-1.23883,-0.45165,-2.73320
11.564,0.18791,1.01384,1.98713
11.570,0.28029,-1.31585,-1.10589
11.590,-0.83041,-0.61482,-1.98788
11.590,-0.83041,-0.61482,-1.98788
11.599,0.08064,-0.59894,-2.50300
11.618,1.42464,0.53662,1.20081
11.623,1.30271,0.87588,1.80033
11.643,0.04142,-1.64865,-2.83671
11.646,-0.08410,-0.24723,0.41964
11.669,0.42487,0.18359,2.61874
11.670,-0.53881,0.97871,0.92521
11.725,-0.50896,0.94965,0.92180
11.726,-2.32587,-0.86721,-2.41158
11.726,-0.04452,-0.03239,-0.70762
11.726,-0.04452,-0.03239,-0.70762
11.727,0.87311,0.41105,-1.02848
11.736,1.42604,0.55392,0.35704
11.742,2.26227,-0.33783,0.01594
11.757,0.22259,0.08576,1.53848
11.762,-0.93323,-0.44631,1.71036
11.779,0.11078,-0.39506,-1.05600
11.791,1.41746,-0.45056,-1.29350
11.816,0.67866,-0.32481,-0.80603
11.817,-0.66124,-0.09501,-5.18238
11.830,-0.20406,2.85289,1.00874
11.830,-0.20406,2.85289,1.00874
11.838,-0.66126,-0.34727,-0.84435
11.856,0.13164,0.27437,0.03680
11.857,0.13164,0.27437,0.03680
11.864,0.78542,-0.79758,-2.22244
11.878,-0.88671,-0.60695,0.55212
11.883,-2.10464,1.56784,3.75448
11.900,-0.50461,2.63249,-1.74328
11.910,0.30916,0.87267,-2.92156
11.931,0.79854,0.95946,2.94465
11.931,0.96029,-1.73875,-0.50771
11.997,1.76669,-0.72064,-1.18882
11.997,0.46446,-1.91951,-0.20109
11.997,-2.53829,-0.66989,2.70703
11.998,0.19098,0.01681,0.45693
11.999,2.19452,0.35515,-1.83726
12.006,2.06623,0.20127,-1.39294
12.019,-0.02843,-0.68961,1.60206
12.026,-1.49169,0.03718,2.58646
12.039,-1.84451,0.93444,-0.11577
12.043,-0.15013,0.77988,-0.48988
12.065,-0.10026,0.38305,-0.76429
12.070,0.56490,0.52469,1.10115
12.110,0.76329,-1.34588,-2.68716
12.110,1.61087,0.68531,0.44060
12.110,0.31508,-0.55587,-0.68163
12.110,0.31508,-0.55587,-0.68163
12.120,0.66356,0.07408,-0.77370
12.135,0.69215,0.95579,-0.15483
12.144,0.08471,0.50382,-0.27955
12.157,-1.09222,-0.03161,-0.38769
12.162,-1.18322,0.49864,0.10407
12.178,0.04065,1.55046,0.06412
12.190,1.76850,0.77546,1.53137
12.209,0.81449,-0.60025,-1.24577
12.211,-1.73754,-1.42347,1.79377
12.231,-0.98470,1.86900,2.65063
12.231,-0.98470,1.86900,2.65063
12.236,1.13091,0.64089,2.41641
12.259,1.93390,-0.01944,0.04274
12.259,1.93390,-0.01944,0.04274
12.263,0.98060,-1.24247,-2.86402
12.279,1.04815,0.89192,3.42365
12.283,-1.70756,-1.10037,-1.05810
12.300,-1.69393,-1.10344,-1.05948
12.309,0.43642,-1.81904,-2.40766
12.328,0.32249,0.40131,-1.03563
12.342,-0.26270,0.11344,-0.34698
12.348,-1.28630,-0.23151,-0.32049
12.357,-0.45755,0.69865,-0.23101
12.377,-1.24484,-1.12775,-2.80609
12.382,-1.26480,0.35231,0.64257
12.397,-0.36188,-0.39386,-0.17730
12.403,1.47625,0.46331,1.63265
12.419,2.79198,0.66310,0.04578
12.430,2.09132,-0.65266,-0.30735
12.449,0.21631,0.29135,-0.23003
12.460,0.44589,-1.15200,-4.62762
12.517,0.51194,0.79604,0.65393
12.517,0.88738,-0.11751,-2.31272
12.517,-1.81183,-0.67080,-0.79819
12.517,-3.59732,-1.40512,-0.59606
12.518,-1.12596,0.35692,1.14662
12.522,0.12770,-1.34385,-1.45653
12.539,1.90475,-1.99761,-3.28966
12.548,-0.11559,0.02380,-0.77332
12.565,0.15146,3.09663,2.67365
12.571,0.81958,0.33550,-1.74990
12.607,1.03936,0.43296,2.11643
12.607,-0.25319,-1.91004,-0.75494
12.614,-0.24239,-1.88386,-0.75452
12.630,-0.02923,-2.01470,-2.13405
12.637,0.12569,-1.05487,0.44596
12.642,0.00746,-0.08911,-2.75693
12.659,0.22852,0.96695,1.57968
12.669,1.89646,1.59454,-0.56558
12.688,0.47075,0.09869,-1.19368
12.691,-1.31062,0.51102,2.02102
12.710,-3.16747,0.37189,0.72409
12.727,0.59878,0.62427,1.80876
12.767,1.42589,-0.59666,-0.78577
12.768,2.31708,1.11505,1.54922
12.768,0.58118,-0.33716,-3.54472
12.768,0.33693,-0.03397,0.00110
12.780,0.03346,0.57202,6.11810
12.790,0.09289,-1.74987,-9.78566
12.806,-0.37853,2.63749,3.11462
12.812,-2.44379,1.48945,3.58658
12.830,-1.50204,-0.05332,-7.59273
12.842,-1.51065,1.90924,1.43512
12.857,-0.98308,0.93295,1.36917
12.862,-0.70138,3.03351,1.75962
12.886,-0.92443,-2.43355,-4.72811
12.886,-1.45366,1.02689,3.14487
12.902,-1.36490,0.99056,3.13213
12.910,0.54263,1.49056,-0.17880
12.926,1.12135,0.58947,0.30501
12.932,0.12401,0.28551,-1.27562
12.951,1.95174,2.26812,1.23971
12.961,1.14068,2.00588,1.71335
12.975,-0.36750,-0.22058,-3.29970
12.982,-0.47912,0.87822,1.74063
13.016,-2.53303,-1.32792,-2.85960
13.016,-2.53303,-1.32792,-2.85960
13.017,-1.61062,2.52408,4.76675
13.027,-1.47727,2.48229,4.75021
13.027,-3.12448,-2.04754,-3.69654
13.032,-0.62014,2.06657,-2.21417
13.049,-1.00310,0.95381,0.59986
13.060,0.15602,1.52499,2.99294
13.075,2.35762,0.77169,1.29094
13.084,1.21958,-2.34959,-2.07273
13.102,1.91972,0.83653,0.69716
13.120,1.31215,-0.66365,2.07874
13.126,-2.76962,0.09889,-0.57473
13.132,-0.25517,0.23203,-2.00660
13.150,-2.03584,-0.64174,-0.35634
13.162,-1.99277,0.75966,0.31973
13.174,-1.47184,1.52128,0.44032
13.181,0.31844,-1.14185,-3.31240
13.202,-0.08356,-2.58908,-0.62305
13.202,-0.08356,-2.58908,-0.62305
13.209,-0.31338,2.04709,1.94002
13.229,-0.98115,1.20273,-2.53168
13.229,-0.98115,1.20273,-2.53168
13.233,-0.53621,0.40544,6.21885
13.260,-0.04528,-4.08825,0.17185
13.260,0.58081,-1.54812,-5.16655
13.275,-0.97918,-1.29334,-2.73960
13.284,-0.57981,-1.10372,-3.37977
13.300,-0.11942,0.97941,0.97726
13.310,0.63040,0.24239,0.29787
13.327,0.16199,-0.69767,-1.29535
13.332,-1.89620,0.75955,1.82640
13.351,-3.34612,-0.59403,-1.67867
13.361,-0.69906,-0.22463,-0.04944
13.377,0.91369,-1.13469,-1.61880
13.381,1.46646,0.13489,-0.29508
13.402,-1.18678,-0.09053,0.14543
13.402,-1.18678,-0.09053,0.14543
13.414,-0.93965,0.12676,1.44268
13.429,-0.20986,-0.32361,0.80866
13.429,-0.20986,-0.32361,0.80866
13.434,0.39717,0.32482,-1.20226
13.451,-0.73584,1.32629,1.61028
13.463,0.05649,0.55451,1.21706
13.479,0.00427,0.53571,1.21946
13.484,0.70618,-0.28261,-2.40333
13.527,1.05169,0.04853,-0.27306
13.527,1.05169,0.04853,-0.27306
13.527,-0.92297,-0.26996,0.13389
13.527,-0.89800,0.42315,0.57044
13.531,-0.87689,-0.64724,0.97229
13.550,0.20104,-1.19235,-0.97168
13.559,2.08664,0.72861,-0.89209
13.578,2.01446,0.68784,-0.88877
13.583,0.80859,-0.71639,0.71769
13.602,1.39940,0.95302,1.98296
13.603,1.39940,0.95302,1.98296
13.612,-0.21563,-0.25334,0.49477
13.646,-0.81462,-0.13104,0.54636
13.647,-0.81462,-0.13104,0.54636
13.648,-0.72076,-0.66204,-3.03439
13.649,-0.07861,1.48846,2.54584
13.692,-1.10150,-0.44777,-0.14915
13.692,-0.77479,1.02809,2.10941
13.692,-0.25263,-0.28101,-1.32084
13.694,0.17856,1.45138,2.31101
13.703,1.67047,0.92059,0.45311
13.721,-0.86283,0.23513,0.50127
13.721,-0.86283,0.23513,0.50127
13.728,1.76846,1.61848,-0.05818
13.748,-0.71419,-0.61400,-1.95005
13.754,0.77189,-0.14029,0.44787
13.779,0.59730,0.20337,-2.01805
13.781,-1.79404,1.14950,-0.76480
13.825,-2.47257,1.32847,0.42692
13.825,-0.64169,0.49373,1.10781
13.825,-0.64596,0.52165,1.10977
13.829,0.66562,-0.25967,1.48548
13.846,0.24076,0.02361,1.22208
13.853,1.56402,0.82016,-2.92777
13.871,1.10304,2.58793,0.31857
13.871,1.10304,2.58793,0.31857
13.884,-1.49236,-1.21178,3.02580
13.900,-1.45518,-1.85393,0.75238
13.916,0.36206,-2.69221,-3.88906
13.921,-0.62874,-1.38123,-1.41817
13.921,-0.62874,-1.38123,-1.41817
13.928,-2.45734,0.14154,0.81305
13.948,-0.90586,1.47366,0.46369
13.948,-0.90586,1.47366,0.46369
13.952,1.32981,1.27535,-0.70438
13.968,0.92247,-1.11247,-1.99567
13.976,-0.76549,1.16783,6.28511
13.991,-2.92563,-1.08420,-0.12499
14.001,0.88222,-0.39234,-0.38342
14.017,2.57093,0.53750,2.51099
14.026,0.55233,-0.83568,-0.78208
14.069,-0.71428,0.28030,-2.21229
14.069,-0.71428,0.28030,-2.21229
14.069,-0.57140,0.72039,1.83731
14.070,-0.55450,0.77114,1.83900
14.070,0.24995,-1.83854,2.34178
14.074,0.73441,-2.53786,-5.37928
14.092,-0.24998,2.24848,3.79991
14.099,-1.53338,2.17959,0.86083
14.119,1.16917,-0.05517,-0.96554
14.119,1.16917,-0.05517,-0.96554
14.126,1.09435,-0.29810,0.73139
14.143,-0.65382,0.27330,0.65971
14.164,-2.39851,0.45473,-0.37539
14.168,-1.33061,-1.55404,-2.09069
14.205,1.84760,-1.84221,-1.56088
14.205,1.53898,0.49281,0.97618
14.205,1.53898,0.49281,0.97618
14.205,1.82507,-1.05352,0.81432
14.217,1.34169,0.52981,-1.69612
14.224,0.63729,1.00520,-0.09699
14.244,0.46551,0.96602,0.74269
14.245,0.46551,0.96602,0.74269
14.251,0.87492,-0.53424,-2.90876
14.268,-0.42611,-1.84878,-2.00941
14.277,0.36326,-1.43824,-2.94244
14.295,-0.00580,-0.25479,-2.07290
14.296,-0.49693,1.32436,0.82119
14.337,-1.08347,-0.86069,-0.88306
14.337,0.19608,0.83850,2.77508
14.337,0.93072,0.55481,4.32254
14.343,0.19505,-1.71748,-0.72257
14.365,0.00704,0.27304,-1.17600
14.365,0.00704,0.27304,-1.17600
14.371,0.37472,0.80032,3.34533
14.388,0.37387,0.79694,3.34515
14.394,1.56177,1.17959,0.30083
14.410,0.60871,-0.36860,-2.50152
14.415,-0.95857,0.00392,1.13627
14.434,-1.60926,-0.50610,-2.17840
14.441,-2.14498,-0.22962,-2.81312
14.456,-0.08575,2.13612,5.02579
14.462,-0.46301,-1.80006,-6.07706
14.482,-0.51021,-1.10963,-5.32680
14.482,-0.51021,-1.10963,-5.32680
14.489,-0.27492,0.72429,-0.12355
14.507,1.14420,1.11493,-4.13254
14.513,1.58065,2.45002,1.01416
14.532,0.65503,2.58082,5.67877
14.539,-2.99964,-2.20810,-3.99957
14.563,-2.91608,-2.11451,-4.00061
14.563,-0.02348,-2.74773,-4.03638
14.599,1.24109,-0.47897,-1.77685
14.599,0.25298,1.22817,-3.27184
